REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	avg	enhancerRank	isSuper
1_chr1_228756574_228756926_lociStitched	chr1	228756574	228756926	1	353	87.47786666666667	16969	0
1_chr3_43607078_43607490_lociStitched	chr3	43607078	43607490	1	413	87.45386666666667	16970	0
1_chr4_109871244_109871669_lociStitched	chr4	109871244	109871669	1	426	87.29500000000002	16971	0
1_chr13_65917076_65917704_lociStitched	chr13	65917076	65917704	1	629	87.13499999999999	16972	0
1_chr1_144000062_144000719_lociStitched	chr1	144000062	144000719	1	658	87.12915	16973	0
1_chr7_22617525_22617886_lociStitched	chr7	22617525	22617886	1	362	87.02506666666666	16974	0
1_chr19_24007178_24007549_lociStitched	chr19	24007178	24007549	1	372	87.01186666666666	16975	0
1_chr22_20089664_20090145_lociStitched	chr22	20089664	20090145	1	482	86.99686666666668	16976	0
1_chr16_4998105_4998468_lociStitched	chr16	4998105	4998468	1	364	86.8417	16977	0
1_chr15_85590908_85591215_lociStitched	chr15	85590908	85591215	1	308	86.80424999999998	16978	0
1_chr12_80620149_80620524_lociStitched	chr12	80620149	80620524	1	376	86.75	16979	0
1_chrX_112517278_112517959_lociStitched	chrX	112517278	112517959	1	682	86.7367	16980	0
1_chr6_149556699_149556973_lociStitched	chr6	149556699	149556973	1	275	86.68446666666665	16981	0
1_chr1_44559557_44559801_lociStitched	chr1	44559557	44559801	1	245	86.66066666666667	16982	0
1_chr12_110283382_110283564_lociStitched	chr12	110283382	110283564	1	183	86.6502	16983	0
1_chr17_39010309_39010610_lociStitched	chr17	39010309	39010610	1	302	86.61275	16984	0
1_chr20_48924875_48925189_lociStitched	chr20	48924875	48925189	1	315	86.5541	16985	0
1_chr14_34033605_34034088_lociStitched	chr14	34033605	34034088	1	484	86.52139999999999	16986	0
1_chr9_43445676_43446571_lociStitched	chr9	43445676	43446571	1	896	86.50175000000002	16987	0
1_chr17_28106531_28106815_lociStitched	chr17	28106531	28106815	1	285	86.46853333333333	16988	0
1_chr14_53773160_53773917_lociStitched	chr14	53773160	53773917	1	758	86.44940000000001	16989	0
1_chr1_44395454_44395791_lociStitched	chr1	44395454	44395791	1	338	86.24953333333333	16990	0
1_chr9_86546354_86546814_lociStitched	chr9	86546354	86546814	1	461	86.24233333333332	16991	0
1_chr4_140236400_140236748_lociStitched	chr4	140236400	140236748	1	349	86.2228	16992	0
1_chr3_49099400_49100112_lociStitched	chr3	49099400	49100112	1	713	86.152	16993	0
1_chr16_10865088_10865544_lociStitched	chr16	10865088	10865544	1	457	86.06239999999998	16994	0
1_chr7_116848395_116848715_lociStitched	chr7	116848395	116848715	1	321	86.048	16995	0
1_chr5_96883979_96884838_lociStitched	chr5	96883979	96884838	1	860	86.00021666666667	16996	0
1_chr3_185998286_185998654_lociStitched	chr3	185998286	185998654	1	369	85.9096	16997	0
1_chr5_90627830_90628234_lociStitched	chr5	90627830	90628234	1	405	85.82980000000002	16998	0
1_chr17_76627883_76628152_lociStitched	chr17	76627883	76628152	1	270	85.82445	16999	0
1_chr5_82287044_82287587_lociStitched	chr5	82287044	82287587	1	544	85.76684999999999	17000	0
1_chr14_89935907_89936244_lociStitched	chr14	89935907	89936244	1	338	85.73280000000001	17001	0
1_chr1_34844836_34845256_lociStitched	chr1	34844836	34845256	1	421	85.72899999999998	17002	0
1_chr17_55619454_55619779_lociStitched	chr17	55619454	55619779	1	326	85.69166666666666	17003	0
1_chr1_9270902_9271290_lociStitched	chr1	9270902	9271290	1	389	85.60573333333333	17004	0
1_chr2_203490047_203490443_lociStitched	chr2	203490047	203490443	1	397	85.60200000000002	17005	0
1_chr9_66553389_66554115_lociStitched	chr9	66553389	66554115	1	727	85.58330000000001	17006	0
1_chr7_37952295_37952690_lociStitched	chr7	37952295	37952690	1	396	85.55041666666669	17007	0
1_chr1_41962195_41962465_lociStitched	chr1	41962195	41962465	1	271	85.4415	17008	0
1_chr1_109818474_109818827_lociStitched	chr1	109818474	109818827	1	354	85.43776666666668	17009	0
1_chr3_179244994_179245224_lociStitched	chr3	179244994	179245224	1	231	85.31466666666667	17010	0
1_chr11_88277018_88277612_lociStitched	chr11	88277018	88277612	1	595	85.2291	17011	0
1_chr12_25589053_25589393_lociStitched	chr12	25589053	25589393	1	341	85.136	17012	0
1_chrX_24278777_24279323_lociStitched	chrX	24278777	24279323	1	547	85.1032	17013	0
1_chr4_175241728_175242004_lociStitched	chr4	175241728	175242004	1	277	85.02180000000001	17014	0
1_chr14_83624474_83625290_lociStitched	chr14	83624474	83625290	1	817	84.9048	17015	0
1_chr9_36304473_36305030_lociStitched	chr9	36304473	36305030	1	558	84.89608333333332	17016	0
1_chr10_135517239_135517615_lociStitched	chr10	135517239	135517615	1	377	84.86946666666667	17017	0
1_chr20_56982993_56983328_lociStitched	chr20	56982993	56983328	1	336	84.81641666666665	17018	0
1_chr19_54272031_54272424_lociStitched	chr19	54272031	54272424	1	394	84.73735	17019	0
1_chr7_91024343_91024791_lociStitched	chr7	91024343	91024791	1	449	84.67946666666667	17020	0
1_chr4_144299762_144300209_lociStitched	chr4	144299762	144300209	1	448	84.53515	17021	0
1_chr7_140451984_140452423_lociStitched	chr7	140451984	140452423	1	440	84.52945000000001	17022	0
1_chr1_39381449_39381766_lociStitched	chr1	39381449	39381766	1	318	84.4488	17023	0
1_chr10_77276261_77276669_lociStitched	chr10	77276261	77276669	1	409	84.36080000000001	17024	0
1_chr2_196560019_196560311_lociStitched	chr2	196560019	196560311	1	293	84.169	17025	0
1_chr2_140168749_140169000_lociStitched	chr2	140168749	140169000	1	252	84.09754999999998	17026	0
1_chr21_34468495_34469150_lociStitched	chr21	34468495	34469150	1	656	84.06925	17027	0
1_chr8_85919292_85919946_lociStitched	chr8	85919292	85919946	1	655	84.02810000000001	17028	0
1_chr15_20189157_20189432_lociStitched	chr15	20189157	20189432	1	276	83.99416666666666	17029	0
1_chr9_129949253_129949757_lociStitched	chr9	129949253	129949757	1	505	83.95800000000001	17030	0
1_chr2_183772154_183772610_lociStitched	chr2	183772154	183772610	1	457	83.8964	17031	0
1_chr14_30275204_30275554_lociStitched	chr14	30275204	30275554	1	351	83.88333333333334	17032	0
1_chr1_97499733_97500503_lociStitched	chr1	97499733	97500503	1	771	83.853	17033	0
1_chr9_111647815_111648206_lociStitched	chr9	111647815	111648206	1	392	83.77826666666668	17034	0
1_chr10_5908575_5908977_lociStitched	chr10	5908575	5908977	1	403	83.7299	17035	0
1_chr19_39536358_39536808_lociStitched	chr19	39536358	39536808	1	451	83.685	17036	0
1_chr8_144714698_144715103_lociStitched	chr8	144714698	144715103	1	406	83.61225	17037	0
1_chr6_122803254_122803691_lociStitched	chr6	122803254	122803691	1	438	83.58353333333334	17038	0
1_chr18_48738297_48738625_lociStitched	chr18	48738297	48738625	1	329	83.5252	17039	0
1_chr8_116786577_116787023_lociStitched	chr8	116786577	116787023	1	447	83.49863333333333	17040	0
1_chr1_40123622_40123838_lociStitched	chr1	40123622	40123838	1	217	83.4588	17041	0
1_chr16_47422744_47423097_lociStitched	chr16	47422744	47423097	1	354	83.44331666666666	17042	0
1_chr7_675071_675508_lociStitched	chr7	675071	675508	1	438	83.3796	17043	0
1_chr18_21299900_21300162_lociStitched	chr18	21299900	21300162	1	263	83.32036666666666	17044	0
1_chr2_112079037_112079421_lociStitched	chr2	112079037	112079421	1	385	83.3088	17045	0
1_chr11_3283756_3284195_lociStitched	chr11	3283756	3284195	1	440	83.1905	17046	0
1_chr15_51296591_51296900_lociStitched	chr15	51296591	51296900	1	310	83.11585000000001	17047	0
1_chr10_4813113_4813715_lociStitched	chr10	4813113	4813715	1	603	83.05593333333333	17048	0
1_chr11_5217065_5217452_lociStitched	chr11	5217065	5217452	1	388	83.04375	17049	0
1_chr11_22816846_22817374_lociStitched	chr11	22816846	22817374	1	529	83.0368	17050	0
1_chr17_29616930_29617963_lociStitched	chr17	29616930	29617963	1	1034	82.9499	17051	0
1_chr9_99637771_99638178_lociStitched	chr9	99637771	99638178	1	408	82.93981666666666	17052	0
1_chr3_81734154_81734538_lociStitched	chr3	81734154	81734538	1	385	82.6176	17053	0
1_chr11_45921402_45921685_lociStitched	chr11	45921402	45921685	1	284	82.55581666666667	17054	0
1_chr1_227358403_227358765_lociStitched	chr1	227358403	227358765	1	363	82.47566666666667	17055	0
1_chr6_1825808_1826413_lociStitched	chr6	1825808	1826413	1	606	82.45141666666666	17056	0
1_chr6_56573295_56573869_lociStitched	chr6	56573295	56573869	1	575	82.44553333333333	17057	0
1_chr12_15758511_15759465_lociStitched	chr12	15758511	15759465	1	955	82.42560000000002	17058	0
1_chr4_113022239_113023385_lociStitched	chr4	113022239	113023385	1	1147	82.32099999999998	17059	0
1_chr2_174885613_174886168_lociStitched	chr2	174885613	174886168	1	556	82.26025	17060	0
1_chr13_43381740_43382218_lociStitched	chr13	43381740	43382218	1	479	82.24786666666667	17061	0
1_chr13_50931924_50932408_lociStitched	chr13	50931924	50932408	1	485	82.24773333333333	17062	0
1_chr2_65726070_65726536_lociStitched	chr2	65726070	65726536	1	467	82.21793333333333	17063	0
1_chr10_4730697_4731304_lociStitched	chr10	4730697	4731304	1	608	82.19791666666667	17064	0
1_chr9_139159287_139159498_lociStitched	chr9	139159287	139159498	1	212	82.10713333333332	17065	0
1_chr8_105716205_105716635_lociStitched	chr8	105716205	105716635	1	431	82.09416666666667	17066	0
1_chr1_3236203_3236558_lociStitched	chr1	3236203	3236558	1	356	81.80975	17067	0
1_chr1_221507062_221507565_lociStitched	chr1	221507062	221507565	1	504	81.69558333333335	17068	0
1_chr2_43003176_43003718_lociStitched	chr2	43003176	43003718	1	543	81.62519999999999	17069	0
1_chr16_29272655_29273086_lociStitched	chr16	29272655	29273086	1	432	81.48773333333334	17070	0
1_chr11_129959325_129959767_lociStitched	chr11	129959325	129959767	1	443	81.46796666666665	17071	0
1_chr4_107769279_107770187_lociStitched	chr4	107769279	107770187	1	909	81.46273333333333	17072	0
1_chr10_96187262_96188010_lociStitched	chr10	96187262	96188010	1	749	81.3824	17073	0
1_chr12_80543521_80544080_lociStitched	chr12	80543521	80544080	1	560	81.37176666666667	17074	0
1_chr16_57149998_57150372_lociStitched	chr16	57149998	57150372	1	375	81.3637	17075	0
1_chr5_49797664_49797972_lociStitched	chr5	49797664	49797972	1	309	81.3274	17076	0
1_chr15_53007491_53008194_lociStitched	chr15	53007491	53008194	1	704	81.10276666666665	17077	0
1_chr9_79147686_79148413_lociStitched	chr9	79147686	79148413	1	728	80.93933333333332	17078	0
1_chr3_76908423_76908793_lociStitched	chr3	76908423	76908793	1	371	80.90050000000001	17079	0
1_chr17_35730124_35730552_lociStitched	chr17	35730124	35730552	1	429	80.85633333333332	17080	0
1_chr8_23133377_23133716_lociStitched	chr8	23133377	23133716	1	340	80.71024999999999	17081	0
1_chr8_111237701_111238436_lociStitched	chr8	111237701	111238436	1	736	80.69075	17082	0
1_chr3_126107913_126108164_lociStitched	chr3	126107913	126108164	1	252	80.56681666666667	17083	0
chr9_140506588_140506835	chr9	140506588	140506835	1	248	80.56316666666667	17084	0
1_chr12_58040051_58040499_lociStitched	chr12	58040051	58040499	1	449	80.55040000000001	17085	0
1_chr11_14353402_14354034_lociStitched	chr11	14353402	14354034	1	633	80.50626666666666	17086	0
1_chr5_58233338_58233790_lociStitched	chr5	58233338	58233790	1	453	80.37313333333334	17087	0
1_chr8_77457518_77458171_lociStitched	chr8	77457518	77458171	1	654	80.35164999999999	17088	0
1_chrX_129728679_129729029_lociStitched	chrX	129728679	129729029	1	351	80.13833333333332	17089	0
1_chr13_33046568_33047050_lociStitched	chr13	33046568	33047050	1	483	80.1325	17090	0
1_chr6_111784131_111784372_lociStitched	chr6	111784131	111784372	1	242	79.95576666666666	17091	0
1_chr13_73226438_73226851_lociStitched	chr13	73226438	73226851	1	414	79.94303333333333	17092	0
chr6_2849167_2849468	chr6	2849167	2849468	1	302	79.89041666666667	17093	0
1_chr7_53223702_53224238_lociStitched	chr7	53223702	53224238	1	537	79.8372	17094	0
1_chr4_5342661_5343055_lociStitched	chr4	5342661	5343055	1	395	79.75216666666667	17095	0
1_chr13_96032729_96032991_lociStitched	chr13	96032729	96032991	1	263	79.70476666666666	17096	0
1_chr5_124109801_124110623_lociStitched	chr5	124109801	124110623	1	823	79.6929	17097	0
1_chr12_45282675_45283047_lociStitched	chr12	45282675	45283047	1	373	79.6638	17098	0
1_chr13_95740531_95741072_lociStitched	chr13	95740531	95741072	1	542	79.66224999999999	17099	0
1_chr5_38660067_38660479_lociStitched	chr5	38660067	38660479	1	413	79.5366	17100	0
1_chr15_37705218_37705744_lociStitched	chr15	37705218	37705744	1	527	79.5049	17101	0
1_chr12_20433767_20434130_lociStitched	chr12	20433767	20434130	1	364	79.35785	17102	0
1_chr22_32271797_32272174_lociStitched	chr22	32271797	32272174	1	378	79.2831	17103	0
1_chr1_248451231_248451757_lociStitched	chr1	248451231	248451757	1	527	79.27696666666667	17104	0
1_chr20_8975072_8975749_lociStitched	chr20	8975072	8975749	1	678	79.2767	17105	0
1_chr3_99066826_99067248_lociStitched	chr3	99066826	99067248	1	423	79.23753333333333	17106	0
1_chr11_61266368_61266670_lociStitched	chr11	61266368	61266670	1	303	79.1844	17107	0
1_chr2_186729148_186729678_lociStitched	chr2	186729148	186729678	1	531	79.12016666666666	17108	0
1_chr3_143290686_143291161_lociStitched	chr3	143290686	143291161	1	476	79.0875	17109	0
1_chr5_77955803_77956049_lociStitched	chr5	77955803	77956049	1	247	79.07260000000001	17110	0
1_chr3_120438100_120438511_lociStitched	chr3	120438100	120438511	1	412	79.0216	17111	0
1_chr19_1767089_1767404_lociStitched	chr19	1767089	1767404	1	316	78.9915	17112	0
1_chr6_114112381_114113310_lociStitched	chr6	114112381	114113310	1	930	78.96499999999999	17113	0
1_chr2_88938506_88939091_lociStitched	chr2	88938506	88939091	1	586	78.90675000000002	17114	0
1_chr4_139832441_139832789_lociStitched	chr4	139832441	139832789	1	349	78.90320000000001	17115	0
1_chr11_77878095_77878461_lociStitched	chr11	77878095	77878461	1	367	78.8181	17116	0
1_chr8_95761519_95761770_lociStitched	chr8	95761519	95761770	1	252	78.78053333333332	17117	0
1_chr8_99865516_99865820_lociStitched	chr8	99865516	99865820	1	305	78.77653333333332	17118	0
1_chr12_50031019_50031409_lociStitched	chr12	50031019	50031409	1	391	78.754	17119	0
1_chr9_111547556_111548341_lociStitched	chr9	111547556	111548341	1	786	78.73549999999999	17120	0
1_chr22_26122610_26123025_lociStitched	chr22	26122610	26123025	1	416	78.684	17121	0
1_chr4_173972807_173973268_lociStitched	chr4	173972807	173973268	1	462	78.53903333333334	17122	0
1_chr17_14461034_14461463_lociStitched	chr17	14461034	14461463	1	430	78.4498	17123	0
1_chr6_145336854_145337214_lociStitched	chr6	145336854	145337214	1	361	78.348	17124	0
1_chr11_102907006_102907369_lociStitched	chr11	102907006	102907369	1	364	78.29910000000001	17125	0
1_chr13_79028823_79029611_lociStitched	chr13	79028823	79029611	1	789	78.27466666666668	17126	0
1_chr2_162832213_162832982_lociStitched	chr2	162832213	162832982	1	770	78.22011666666667	17127	0
1_chr3_141145527_141145867_lociStitched	chr3	141145527	141145867	1	341	78.19433333333333	17128	0
1_chr4_148809092_148809642_lociStitched	chr4	148809092	148809642	1	551	78.14583333333333	17129	0
1_chr1_192036381_192036726_lociStitched	chr1	192036381	192036726	1	346	78.04475	17130	0
1_chr4_9382745_9383079_lociStitched	chr4	9382745	9383079	1	335	77.97786666666666	17131	0
1_chr12_70447093_70447408_lociStitched	chr12	70447093	70447408	1	316	77.69475	17132	0
1_chr12_31354771_31355301_lociStitched	chr12	31354771	31355301	1	531	77.68916666666665	17133	0
1_chr12_51876513_51877123_lociStitched	chr12	51876513	51877123	1	611	77.60216666666668	17134	0
1_chr2_48012809_48013289_lociStitched	chr2	48012809	48013289	1	481	77.55199999999999	17135	0
1_chr4_103084292_103084882_lociStitched	chr4	103084292	103084882	1	591	77.47683333333333	17136	0
1_chr8_98119490_98119921_lociStitched	chr8	98119490	98119921	1	432	77.43633333333332	17137	0
1_chr14_59707989_59708758_lociStitched	chr14	59707989	59708758	1	770	77.36139999999999	17138	0
1_chr1_192077691_192077981_lociStitched	chr1	192077691	192077981	1	291	77.29466666666666	17139	0
1_chr11_64739468_64739984_lociStitched	chr11	64739468	64739984	1	517	77.271	17140	0
1_chr2_86638253_86638577_lociStitched	chr2	86638253	86638577	1	325	77.2416	17141	0
1_chr2_97155024_97155493_lociStitched	chr2	97155024	97155493	1	470	77.23648333333333	17142	0
1_chr5_38332866_38333356_lociStitched	chr5	38332866	38333356	1	491	77.14233333333333	17143	0
1_chr4_40178141_40178593_lociStitched	chr4	40178141	40178593	1	453	77.12626666666667	17144	0
1_chr11_75400963_75401419_lociStitched	chr11	75400963	75401419	1	457	77.06400000000001	17145	0
1_chr4_102126296_102127215_lociStitched	chr4	102126296	102127215	1	920	76.95093333333334	17146	0
1_chr3_58663578_58663824_lociStitched	chr3	58663578	58663824	1	247	76.916	17147	0
1_chr1_201987257_201987570_lociStitched	chr1	201987257	201987570	1	314	76.87801666666667	17148	0
1_chr10_90977105_90977515_lociStitched	chr10	90977105	90977515	1	411	76.82716666666666	17149	0
1_chr5_61050747_61051263_lociStitched	chr5	61050747	61051263	1	517	76.7894	17150	0
1_chr11_838628_839151_lociStitched	chr11	838628	839151	1	524	76.65436666666666	17151	0
1_chr8_98992157_98992526_lociStitched	chr8	98992157	98992526	1	370	76.6167	17152	0
1_chr11_69794425_69794703_lociStitched	chr11	69794425	69794703	1	279	76.4778	17153	0
1_chr9_6182774_6183215_lociStitched	chr9	6182774	6183215	1	442	76.4694	17154	0
1_chr3_160203368_160204178_lociStitched	chr3	160203368	160204178	1	811	76.464	17155	0
1_chr4_598308_598751_lociStitched	chr4	598308	598751	1	444	76.35105	17156	0
1_chr6_53391818_53392476_lociStitched	chr6	53391818	53392476	1	659	76.18543333333334	17157	0
1_chr12_113235325_113235861_lociStitched	chr12	113235325	113235861	1	537	76.1388	17158	0
1_chr2_48713302_48713690_lociStitched	chr2	48713302	48713690	1	389	76.1062	17159	0
1_chr10_120489458_120489851_lociStitched	chr10	120489458	120489851	1	394	76.08480000000002	17160	0
1_chr1_220057097_220057504_lociStitched	chr1	220057097	220057504	1	408	76.05473333333333	17161	0
1_chrX_39295521_39295903_lociStitched	chrX	39295521	39295903	1	383	76.04983333333334	17162	0
1_chr11_99070003_99070786_lociStitched	chr11	99070003	99070786	1	784	76.0293	17163	0
1_chr1_87490745_87491008_lociStitched	chr1	87490745	87491008	1	264	75.99823333333332	17164	0
1_chr1_52257939_52258631_lociStitched	chr1	52257939	52258631	1	693	75.95853333333334	17165	0
1_chr8_105373788_105374079_lociStitched	chr8	105373788	105374079	1	292	75.88795	17166	0
1_chr8_144346731_144347062_lociStitched	chr8	144346731	144347062	1	332	75.88726666666666	17167	0
1_chr5_148985869_148986244_lociStitched	chr5	148985869	148986244	1	376	75.87500000000001	17168	0
1_chr3_23780773_23781085_lociStitched	chr3	23780773	23781085	1	313	75.8368	17169	0
1_chr10_17725947_17726298_lociStitched	chr10	17725947	17726298	1	352	75.7692	17170	0
1_chr2_84218837_84219338_lociStitched	chr2	84218837	84219338	1	502	75.75955	17171	0
1_chr15_51715465_51715837_lociStitched	chr15	51715465	51715837	1	373	75.702	17172	0
1_chr16_13873384_13874049_lociStitched	chr16	13873384	13874049	1	666	75.69916666666667	17173	0
1_chr5_137407386_137407709_lociStitched	chr5	137407386	137407709	1	324	75.55508333333334	17174	0
1_chr3_169029532_169030000_lociStitched	chr3	169029532	169030000	1	469	75.4572	17175	0
1_chr16_30320134_30320443_lociStitched	chr16	30320134	30320443	1	310	75.4269	17176	0
1_chr1_157741891_157742281_lociStitched	chr1	157741891	157742281	1	391	75.1465	17177	0
1_chr16_57302536_57302863_lociStitched	chr16	57302536	57302863	1	328	75.12825	17178	0
1_chr6_90550199_90550821_lociStitched	chr6	90550199	90550821	1	623	75.09613333333333	17179	0
1_chr11_10900438_10900736_lociStitched	chr11	10900438	10900736	1	299	74.99666666666667	17180	0
1_chr1_115975972_115976486_lociStitched	chr1	115975972	115976486	1	515	74.9926	17181	0
1_chr3_48274479_48274750_lociStitched	chr3	48274479	48274750	1	272	74.97666666666667	17182	0
1_chr8_135051725_135052008_lociStitched	chr8	135051725	135052008	1	284	74.97613333333334	17183	0
1_chr7_99867188_99867561_lociStitched	chr7	99867188	99867561	1	374	74.88596666666668	17184	0
1_chr6_16407007_16407434_lociStitched	chr6	16407007	16407434	1	428	74.82463333333334	17185	0
1_chr1_146813794_146814525_lociStitched	chr1	146813794	146814525	1	732	74.81785	17186	0
1_chr17_42848781_42849094_lociStitched	chr17	42848781	42849094	1	314	74.79135	17187	0
1_chr7_99824394_99824718_lociStitched	chr7	99824394	99824718	1	325	74.7846	17188	0
1_chr4_112978931_112979307_lociStitched	chr4	112978931	112979307	1	377	74.67360000000001	17189	0
1_chr11_66935851_66936258_lociStitched	chr11	66935851	66936258	1	408	74.61666666666666	17190	0
1_chr6_54982654_54983039_lociStitched	chr6	54982654	54983039	1	386	74.59375	17191	0
1_chr20_8095283_8095789_lociStitched	chr20	8095283	8095789	1	507	74.52536666666667	17192	0
1_chr5_107596160_107596400_lociStitched	chr5	107596160	107596400	1	241	74.456	17193	0
1_chr3_146276999_146277366_lociStitched	chr3	146276999	146277366	1	368	74.32361666666667	17194	0
1_chr2_199236618_199237035_lociStitched	chr2	199236618	199237035	1	418	74.30940000000001	17195	0
1_chr20_41913560_41914292_lociStitched	chr20	41913560	41914292	1	733	74.2248	17196	0
1_chr2_48626738_48627211_lociStitched	chr2	48626738	48627211	1	474	74.2137	17197	0
1_chr3_58512645_58512977_lociStitched	chr3	58512645	58512977	1	333	73.84233333333334	17198	0
1_chr5_18090517_18091245_lociStitched	chr5	18090517	18091245	1	729	73.77066666666667	17199	0
1_chr1_201834924_201835506_lociStitched	chr1	201834924	201835506	1	583	73.7685	17200	0
1_chr1_53378857_53379229_lociStitched	chr1	53378857	53379229	1	373	73.7614	17201	0
1_chr17_63761498_63762002_lociStitched	chr17	63761498	63762002	1	505	73.73519999999999	17202	0
1_chr11_3367212_3367621_lociStitched	chr11	3367212	3367621	1	410	73.70861666666666	17203	0
1_chr17_46372484_46372793_lociStitched	chr17	46372484	46372793	1	310	73.67075	17204	0
1_chr2_70075238_70075710_lociStitched	chr2	70075238	70075710	1	473	73.63986666666666	17205	0
1_chr22_30837988_30838390_lociStitched	chr22	30837988	30838390	1	403	73.6129	17206	0
1_chr22_48041419_48041776_lociStitched	chr22	48041419	48041776	1	358	73.54200000000002	17207	0
1_chr6_31493604_31493891_lociStitched	chr6	31493604	31493891	1	288	73.49591666666667	17208	0
1_chr4_106885057_106885425_lociStitched	chr4	106885057	106885425	1	369	73.45279999999998	17209	0
1_chr10_13159453_13159861_lociStitched	chr10	13159453	13159861	1	409	73.372	17210	0
1_chr13_50402836_50403346_lociStitched	chr13	50402836	50403346	1	511	73.3295	17211	0
1_chr2_65414653_65415004_lociStitched	chr2	65414653	65415004	1	352	73.3122	17212	0
1_chr2_46496672_46497069_lociStitched	chr2	46496672	46497069	1	398	73.26634999999999	17213	0
1_chr3_41193164_41193579_lociStitched	chr3	41193164	41193579	1	416	73.18525	17214	0
1_chr6_134598533_134598869_lociStitched	chr6	134598533	134598869	1	337	73.164	17215	0
1_chr4_156363730_156364194_lociStitched	chr4	156363730	156364194	1	465	73.09546666666667	17216	0
1_chr5_58484576_58484960_lociStitched	chr5	58484576	58484960	1	385	73.0688	17217	0
1_chr10_64252743_64253123_lociStitched	chr10	64252743	64253123	1	381	73.02966666666666	17218	0
1_chr17_26651537_26651903_lociStitched	chr17	26651537	26651903	1	367	72.8462	17219	0
1_chr7_138927494_138927838_lociStitched	chr7	138927494	138927838	1	345	72.83053333333332	17220	0
1_chr2_101821693_101822133_lociStitched	chr2	101821693	101822133	1	441	72.65133333333333	17221	0
1_chr8_120796783_120797179_lociStitched	chr8	120796783	120797179	1	397	72.52740000000001	17222	0
1_chr6_7439909_7440365_lociStitched	chr6	7439909	7440365	1	457	72.39	17223	0
1_chr5_59109703_59109933_lociStitched	chr5	59109703	59109933	1	231	72.36566666666666	17224	0
1_chr13_26327014_26327399_lociStitched	chr13	26327014	26327399	1	386	72.36075	17225	0
1_chr14_39614961_39615299_lociStitched	chr14	39614961	39615299	1	339	72.35453333333334	17226	0
1_chr20_4825685_4826209_lociStitched	chr20	4825685	4826209	1	525	72.29453333333333	17227	0
1_chr17_6360509_6360839_lociStitched	chr17	6360509	6360839	1	331	72.248	17228	0
1_chr2_165579439_165580054_lociStitched	chr2	165579439	165580054	1	616	72.2215	17229	0
1_chr1_100211443_100211833_lociStitched	chr1	100211443	100211833	1	391	72.215	17230	0
1_chrX_49632984_49633454_lociStitched	chrX	49632984	49633454	1	471	72.20766666666667	17231	0
1_chr7_23762409_23762800_lociStitched	chr7	23762409	23762800	1	392	72.07433333333334	17232	0
1_chr12_106234526_106234870_lociStitched	chr12	106234526	106234870	1	345	71.8272	17233	0
1_chr8_106505864_106506328_lociStitched	chr8	106505864	106506328	1	465	71.76533333333334	17234	0
1_chr12_89936372_89936842_lociStitched	chr12	89936372	89936842	1	471	71.75333333333333	17235	0
1_chr1_110810019_110810553_lociStitched	chr1	110810019	110810553	1	535	71.7251	17236	0
1_chr2_201809264_201809828_lociStitched	chr2	201809264	201809828	1	565	71.6938	17237	0
1_chr7_37873059_37873265_lociStitched	chr7	37873059	37873265	1	207	71.66053333333333	17238	0
1_chr2_234492165_234492564_lociStitched	chr2	234492165	234492564	1	400	71.6205	17239	0
1_chr1_222414186_222414499_lociStitched	chr1	222414186	222414499	1	314	71.55701666666666	17240	0
1_chr6_156452542_156452903_lociStitched	chr6	156452542	156452903	1	362	71.52011666666665	17241	0
1_chr5_52590695_52591062_lociStitched	chr5	52590695	52591062	1	368	71.14295	17242	0
1_chr9_8660038_8660527_lociStitched	chr9	8660038	8660527	1	490	71.14135	17243	0
1_chr2_114100110_114100351_lociStitched	chr2	114100110	114100351	1	242	71.11106666666667	17244	0
1_chr8_69172883_69173555_lociStitched	chr8	69172883	69173555	1	673	70.9296	17245	0
1_chr16_55605218_55605516_lociStitched	chr16	55605218	55605516	1	299	70.8942	17246	0
1_chr22_24751295_24751622_lociStitched	chr22	24751295	24751622	1	328	70.86635	17247	0
1_chr9_35276327_35277221_lociStitched	chr9	35276327	35277221	1	895	70.83460000000001	17248	0
1_chr9_96287563_96287952_lociStitched	chr9	96287563	96287952	1	390	70.59701666666668	17249	0
1_chr7_98700551_98700985_lociStitched	chr7	98700551	98700985	1	435	70.56116666666667	17250	0
1_chr1_208259718_208260026_lociStitched	chr1	208259718	208260026	1	309	70.44473333333333	17251	0
1_chr4_40910965_40911190_lociStitched	chr4	40910965	40911190	1	226	70.35000000000001	17252	0
1_chr7_20451265_20452254_lociStitched	chr7	20451265	20452254	1	990	70.23548333333333	17253	0
1_chr5_130518064_130518349_lociStitched	chr5	130518064	130518349	1	286	70.19550000000001	17254	0
1_chr6_127513576_127514089_lociStitched	chr6	127513576	127514089	1	514	70.16130000000001	17255	0
1_chr6_68818041_68818469_lociStitched	chr6	68818041	68818469	1	429	70.10640000000001	17256	0
1_chr6_42134377_42134610_lociStitched	chr6	42134377	42134610	1	234	70.09028333333333	17257	0
1_chr10_11524893_11525315_lociStitched	chr10	11524893	11525315	1	423	70.04496666666667	17258	0
1_chr3_195603071_195603538_lociStitched	chr3	195603071	195603538	1	468	69.88655	17259	0
1_chr3_125008753_125009156_lociStitched	chr3	125008753	125009156	1	404	69.81975	17260	0
